id,replyCount,likeCount,publishedAt,authorName,text,isReply
ce36f0fbee0b0980cc32ca3fda5e3e76cf2698a9,104.0,4715,2022-12-08 15:10:26,5d45840d73ba7af889e1df3191f098f6ecd9ef57,Mia Goth sure is the new horror queen.,0
3611e2c8c2f0dbd6d5aba3bd1602ee91fcfa0944,29.0,2707,2022-12-08 18:30:27,7bf5a0edfddaae1875d99c0069daf90552de4bec,MIA Goth is the definition of scream Queen Her performance in Pearl is legendary,0
a0e2e5fcd3b2dcb2cda76c58a6b1ce4ce2ce69a8,25.0,1608,2022-12-08 15:01:39,006db22f5bece5d749ec340ca7b6f62808485815,Mia Goth should star in every horror movie,0
2c0bc1ecbfa8612e6b36b98532e5bb6b4d986454,12.0,1584,2022-12-08 20:29:52,1ce71f2e586e6342efa096bed712086c92f5dec3,"The intensity of actors like Skarsgard and Goth along with a madman director like Brandon Cronenberg, this movie will surely be a thrill ride. I loved Possessor !",0
8269f10d26db08d4455e98ce65a62dbb3983e407,8.0,874,2022-12-11 04:27:31,d30aca256337389563a033c5742288484d1fc5b6,Looks very intriguing. I’m starting to become a Mia Goth fan. Her role as Pearl was one of the most craziest performances I’ve seen these past few years. She’s not afraid to go all out and be unhinged.,0
8a8c90c24d45afc44541c6bcd3b096f36e77fc14,12.0,465,2022-12-08 15:08:19,f6a19e4b511ad62faf98faaf003726029ef50e78,What this year and next year is proving: Mia Goth knows how to play unhinged in MANY WAYS and play it well,0
15a5e9ccb8f385279834798689bb38a4a2c46412,3.0,456,2022-12-10 13:14:49,393f76c94774f8763ef73979dd3ecf60972b06e4,Mia goth is absolutely terrifyingly good in every film she touches & Alexander is always a pleasure to look at I'll definitely watch this movie for both of them.,0
88a2a0b5400a6b702f0912c61e6af152fa99bf4e,4.0,350,2022-12-12 09:00:40,8651bf25d5dfebd36d088168e6743a8fb3f9db6b,Infinity Pool looks intriguing. Seems like Mia Goth has been involved in more horror projects these past few years. Good for her. She really suits any type of role she portrays onscreen.,0
8e3ec6507ab7bee1659870436a7027109384b613,1.0,223,2022-12-10 02:21:47,2c960bb5d3593034658b326a43a9493bb1709f46,"This looks scary and disturbing but because Mia Goth is in it, I am here for the movie! She is definitely one of the contenders for the title of Scream Queen!",0
08486fd68516cdfd54cc0e6f47488978acc1d362,26.0,178,2022-12-08 15:18:21,f9fe4893181ec7e09bcf482c4dce894023e1d889,"Brandon Cronenberg is a really good director, eventhough he hasn't reach the heights of his father's skills, I think he has a unique bloody vision that would've made his father proud. This is the type of horror movie that Mia Goth is perfect at. At this point, she should just star in every horror movie that's coming",0
c65b5f52af8e11fee12e60e3a863f8900a96a4d8,3.0,129,2022-12-08 15:41:12,9742ba50607cb1f897f0ec174b7eecd86f9a02bf,Mia Goth is quickly becoming one of the most promising and talented new stars of this era. She's like what Florence Pugh was when Lady Macbeth and Midsommar came out.,0
533ccc1cdf8bded20d46b933c13747f555f28df0,1.0,80,2022-12-08 19:06:20,085ae95250eafa6d5798874894f017a2ded86530,Mia Goth is a phenomenal actress and absolutely gorgeous,0
7127233739013893b65fedb1ea5167d5cd2e9b8b,0.0,58,2022-12-08 18:31:07,41fabceceaad48c9709f161bf0ed997e95b8cf6b,Very happy to see that Alexander Skarsgård is starring and an executive producer in this film!,0
e09f462d17ecf1e73bc844eb06a28e4b37c05be6,0.0,51,2022-12-16 23:50:22,8c10a4a01cbf18ea75d85e940872d9ec58acfee5,"If you want to get a sense of what this movie might be like, go watch Brandon Cronenberg’s last film Possessor. It’s a terrifying sci-fi body horror with some beautiful and haunting cinematography. The story and themes aren’t completely fleshed out or brought to the most satisfying conclusions, but the visual experience and horror of it all are enticing enough on their own",0
569eb2b5d8db7fc08da587d100b5444c15069e26,1.0,45,2022-12-11 00:08:10,d32cf4d07b5b826cc1e099f8af296ca5134bc013,Please give Mia Goth her best actress award. She's everywhere and that's great.,0
