id,replyCount,likeCount,publishedAt,authorName,text,isReply
e79bcf10f27e0fb5f801e204d91b68847c13c99d,316.0,38643,2023-02-10 16:46:58,cd33099632981d84c407f7e6e7bb55a0ff2410b5,"I love the part where Ironman says ""we have a hulk"" and Dom says ""and we have family."" Truly an amazing scene",0
cb884dd905750f50c2cc0e36d09a1ca9425569e1,121.0,12027,2023-02-10 16:10:32,b23e2efd5c9bc929bdc27088a01f78c575b05cee,"Man the way dominic uses his infinity gauntlet to destroy the world, and uses the force to recreate it based on his ideals, sent chills down my spine",0
54fc37ed3a3b13a27b982d1e5bf6d1f6ed72b3d4,61.0,10496,2023-02-12 00:04:12,0ec70541426e8f9917ad265bf18d756c65d46622,"I love the part where Dom says “I don’t need gravity, I got family” and drives off into space to race aliens. Absolutely amazing",0
30ca0023f157ce47a823f0b097a89f4db124fcc0,55.0,7013,2023-02-10 16:51:19,eb353730212861d54a7d22939291328d4c546faa,The fact that he plays with the lives of so many families on road just to save his own family gave me chills.,0
5330a0eccfeea0364cc4521e6f518b3c122b58b2,44.0,6904,2023-02-13 21:44:59,9be2e9a05725c55e88915d0200808ade678fc83b,"I love the part where Dom asks Aquaman ""Will this fit my Honda?"" and then says ""VTEC is family"". Inspiring cinematic moment.",0
90972851c38e31efa972b37d06940cd0cc9632bd,24.0,3521,2023-02-12 20:43:17,03bb85bee06e39d41ab1fba1e8a1f1e0018de440,"I love the part where Dom asks Aquaman ""you talk to fish?"" and then says ""Well, I talk to family"" Truly a heartfelt moment",0
9e3847204bb5422c6188b162e0cd8440b66dcb1b,41.0,3298,2023-02-10 15:48:59,5a6ba50de7004ad184741c5374ec5a618f96f619,"""It don't matter if you win by an inch or mile. Winnings winning."" - Vin Diesel, 2001",0
bb4889e6f782f3f454d85da1bacca5dba75e2f37,17.0,3104,2023-02-12 09:04:20,f196708cda11d774dd5cc83cd474bbf61e678e84,"I love the part where Dom raced against The Flash and went so fast he went back in time to save his family, truly a masterpiece",0
1fbf5cad78a24d4b9566905ae0a26d0734b3a848,19.0,2879,2023-02-13 08:18:49,97772ecf89c02e064af746b1c7a009605ac8407c,"I love the part when John Cena says ""You can't see me"" , but Dom says ""I can see you cuz you family."" Truly a bone chilling moment.",0
f0ff6f9698bbce2d8703d8c160978064acb14d20,12.0,2141,2023-02-10 20:23:03,ddb27a0ad3db55e9206643422a901d24cc348424,"I loved that Dom looked at Woody, Buzz and their friends and said ""Andy may be gone, but family is forever."" Literal chills.",0
