id,replyCount,likeCount,publishedAt,authorName,text,isReply
b46e59171cc00974bd911f3b4bddcdc8bea55f6d,125.0,7387,2023-01-05 16:32:04,ffcc53ded23b624d4267f847090d4753b86ecf92,What is crazy is he actually looks like he might unironically be a really good Dracula.,0
aba8cf59fd2a8d40318482f69acf64b6df4f6c57,118.0,7228,2023-01-07 19:35:45,c3cdcf1c1f469b0fc36a015febf001601eed82c5,"I love that Nicolas Cage always gives 100 percent. It doesn't matter if the script is gold or complete crap, he knows how to commit and give it his all.",0
a291bcf0a6df2adf500e2be0b0766607d1bc3380,84.0,5652,2023-01-05 18:18:08,cb1c08e070348611f639ef86ddc42dba02f04f2d,Nicholas Cage as Dracula is one of the best casting choices they ever made.,0
a169362d7124b88a6102262b3576ec981513d552,54.0,3840,2023-01-05 15:24:29,aa925be029513e2a5e7f6ab364081d5fde035732,This movie is going to be wild no matter how good or bad it is,0
cb5f0993d32efdc6e423431175a86062d6f7393b,73.0,3131,2023-01-10 05:23:29,9e372c08050924e840bd317b957760151aed2786,I love the part where the counselor invites Dracula in and Reinfeld freaks out. Vampires can supposedly only enter if you give them permission.,0
222a9d0d8a698e275dcaf7da6a9cf4be882c260d,24.0,2423,2023-01-05 15:51:39,c378df0cd9cc967d1c886922ff60900186666d6c,Nicolas and Nicholas. The duo we never knew we needed.,0
f38c5c1d3ffad055a71153c69c250a7d61da6432,46.0,2350,2023-01-10 02:43:41,43c12fc47f3294efdad7faff6d940443c892c665,"Everyone talking about nick cage, but Nicholas Hoult is also a great talent. Loved him in warm bodies and young beast in X-men franchise.",0
40907e2b7c46658fe485e0b183bafcae2058d404,17.0,1573,2023-02-05 03:16:22,c3db779e67223b6e3f34ca2d9c01145ff4097355,"This is a trailer done right. It doesn’t give away the plot, doesn’t show you all the best parts and does what it’s suppose to do which is get you hyped for the film. I wish more trailers did this.",0
f902d39b3f9ec8568b161aa7669a84dac0e1e433,32.0,1406,2023-01-06 14:02:09,d7a48969c57a656a6a3527a5c097d02f661eb658,"Nick Cage’s comeback has honestly been great, can’t wait to see where it goes",0
270dfb43f053d891d6f0391dad39b94ef6a609d4,10.0,1159,2023-01-05 15:23:30,aa925be029513e2a5e7f6ab364081d5fde035732,I'm running out of words here to explain how excited i am for this movie,0
641534e8af7cd5378df857a7d73ec5b59f32f6a7,11.0,1089,2023-01-06 23:34:29,4aeb9a841b6a53e5ad0cba6e9991dc3a988a8e0e,I didnt know I needed a Nicholas Cage Dracula in my life but now that I have it I wont let it go This looks batshit insane and I LOVE IT,0
