id,replyCount,likeCount,publishedAt,authorName,text,isReply
868a7fa47fd9f958f94796734eeb7cb8acbad811,236.0,7459,2023-04-13 16:39:42,45b687e1be9c4d4c5c294c5f3c3cb56fc3f8bd2b,"This is a testament to how great of a novel Dracula is. One single chapter has enough things in it to make up its own horror story. This is one of the books I wouldn't even be against splitting into multiple parts. Jonathan Harker's stay at Dracula's castle, the voyage of the Demeter, Dracula turning Lucy into a vampire, the heroes chasing Dracula back to his castle, all of that can very well fill many movies.",0
d9ad8e4b40574219c81cb73923b7ae3f5e970f8d,120.0,2226,2023-04-14 20:38:44,30f5b90f37be3d4e9cbad83a471c7f69e658a19e,That chapter regarding the ship in the Dracula book always was one of the most terrifying and heartbreaking parts of the story.,0
fb04c65f8e07f743e468e198f5ddf01d8b210809,76.0,2120,2023-04-13 15:44:26,b403ca040c154a29942cfa6272ac4a52512dcaaf,Imagine creating a character that makes such an indelible mark on world culture that films are still being made about him 126 years later. :),0
e3b5a39459596ab14028c09788ad6d1a200d575f,22.0,994,2023-04-13 15:20:42,6dad7510847db6f02be404fc9f2ea8bf029aa5d4,"Now this looks intriguing. We’ve had a lot of adaptations of Dracula, but the voyage of the Demeter is only barely explored in the novel. Handled right, this could be a solid horror story in its own right.",0
5324c52f6844a71c8a20531ce387c1842757b7ec,31.0,862,2023-04-13 15:16:41,d773d17bb026d0ce9e02964da3cbaa0da24da641,"“He left the land of Westeros in search of something more. Now he’s chartering a ship, but he gets an unexpected visitor.”",0
9317ee76b6fee6cfd88dc2927988d479c0c640b1,22.0,820,2023-04-13 16:00:02,c1a12500c910dcdbd9e26ac15f1aba2631c961f5,"I'm glad that there's a resurgence of genuinely interesting vampire stories coming out across different media. This was such a surprising thing to see, and I'm really looking forward to it.",0
a5f56dd8938715479568af654681894509c429d8,65.0,808,2023-04-14 02:13:56,82f0e89ef518742cb402dc910fba681e2b9896c7,"For those who know this part of the story, we already know how it will end. But, at the same time, we are driven by curiosity just to see if this ill-fated crew at least 'tried' to put up a fight against one of the most iconic beasts in literature and movies... rather than running around the ship like frightened livestock. Based on first impressions on this trailer... this does look rather promising.",0
59540f22aa474a07260bcd0551718e2169f0f3a8,19.0,776,2023-04-16 20:46:00,56584d6da55cc67b37f5f55c2918841bad3fb506,"What I love about this is that Dracula is mostly created with makeup and prosthetics, and portrayed by Javier Botet (whom you might know from multiple other horror films, like The Conjuring 2, where he portrayed The Crooked Man). The fact that he's already six-foot-seven helps to convey just how intimidating this version of Dracula is, and they probably made him appear even bigger. This made me actually pick Dracula back up and find the chapter where the Demeter appears, and it excites me to see how this film adapts even that small bit (which included a great deal of information nonetheless). I'm also excited for Thomas Newman's score, and it makes me laugh a bit when I realize the composer of Finding Nemo and Finding Dory will be doing a horror film.",0
e3ce5e64f37d896ab7ef115efdb69eefd8f5759f,31.0,544,2023-06-04 07:25:49,2b46c8880f4394c875219b64d3ca3eb43a02b148,"I’m personally hoping that the batlike form isn’t the only form Dracula takes in this film. I’m hoping we see him take mist form, wolf form, and particularly I hope he takes a form that’s human enough in appearance that he can disguise himself as one of the crew.",0
2c3f3721cfc5c950a46d5a9c5c520bd5a6fe6a29,17.0,463,2023-04-17 23:12:07,e5e1f99b48a5607e7f56227a726736d2b9b6cc2c,"This part of the book was probably the most chilling for me, the captain’s narrative never fails to conjure terror. The only flaw with this is that the crew only gets some realization until it’s too late, here it seems like a good number are aware, so why not scuttle the ship, set it on fire and cut down the sails so they can’t reach land and stop this evil out at sea.",0
0e87034a338abf6f780762057d2c31e1b57dcd78,10.0,461,2023-05-14 02:00:00,0c205f68d1939f8dca6d4af4f062b66877850319,"The absolute best aspect of Stoker's novel is the episodes of unnamed, unsaid horrors. Demeter is not merely a vessel for transportation of evil. Based off of the captain's log book entries, the reader only imagines the travails of the passengers aboard that ship. And now we have a live- action representation of that. Can not wait. Dracula- the name is enough.",0
1078af4062fba8f2f552ffe76fa1549f5285175d,11.0,339,2023-04-15 03:00:38,4aa8b3db76f6bdaf12158b1316e573475bdace07,"I can't stop thinking how brilliant to focus only on the chapter of the captain's log. Truly one one most terrifying stories. I hope people go and support this film. This IS how the Dark Cinematic Universe should be. I can't wait until they start making stories like Frankenstein, creature of the black lagoon, wolfman. Great and brilliant step towards how story telling should be. Please go and support the film. This exactly how the book describes it",0
435c1d4a33ad5d90865d5706e70904c246374d3a,20.0,331,2023-04-13 17:07:02,8c03448baa1aadea2b2b4c316465d7034fb7d7e4,Good on Universal for really taking the Dark Universe’s failure in stride. Seeing The Invisible Man be so great and now having two drastically different Dracula adaptations (Renfield and this project) shows that their catalog of classic monsters are great at being reinvented and reinterpreted time and time again,0
6742ea9274a8e6a8f75e2d83117b4eba9e804d87,8.0,230,2023-04-14 01:22:59,57b9ce22a77fd54eff3d29710f573b35e89b4a2e,It is incredible that they can take a single chapter from a well loved novel and turn into something extraordinary.,0
eabed3018b82fdb18795d532657db42ed2987090,9.0,229,2023-04-13 23:18:04,49e7c050c35dab44f3ba5a843d95085d2963b9a7,"Bram Stoker was indeed ahead of his time. To adapt the last fateful voyager of the infamous ship is pure genius that took only one chapter. We obviously see Dracula in his bat form, I hope we explore more of the myth.",0
f39ffdcde260838acc7a49748558d80f224c150d,11.0,180,2023-04-13 15:52:55,4fc814f6e1402ec9b1fe369d135b3036d841c344,"This has a lot of potential. it’s based on the one single chapter in bram stokers dracula about the demeter where the ship came back a derelict and it’s dope. We get to see what good ol drac was up to when he was on that ship. man, he was a thirsty bat 🦇 🩸",0
e072e5cceb6c1ad3b3c51a746e627067437617f6,17.0,179,2023-04-15 02:22:23,aa925be029513e2a5e7f6ab364081d5fde035732,"FINALLY! An original take on Dracula, from a perspective that nobody's considered before! I'm pretty hyped for this!",0
87d5c99a41156f550fd25d91db73cce64e4e668e,1.0,152,2023-08-06 21:05:36,8ebff56920857cd48cc7816a9507cad49740f49c,"The meeting of Harker and Dracula in Transylvania and him becoming Dracula’s prisoner and nearly being consumed by Dracula’s wives and the account of the Demeter voyage are probably my favorite chapters from the Stoker novel. There are some other memorable ones such as Dracula and his turning of Lucy among others, but for me the Harker/Demeter chapters are the very best.",0
d0fb87c4ce0cb8f70d8b1e6fe75239cc6c4ea17e,6.0,119,2023-04-14 03:57:02,9ecd8ff803f04a2b8ad5d79caf861d26ffec6792,"Dracula's journey to London was one of the most ominously epic moments in the book for me, it's the arrival of Death itself, and have always hoped for stories about the crew of the Demeter. This will be an opening day viewing for me.",0
bfbb34a63a935b364811ff710bd9f42ddf056c22,4.0,119,2023-04-13 15:39:55,fd481fef55beadd0b9983c7e575f17ddb350811b,I have been waiting for this movie for so long and I’m glad it’s finally coming and looks incredible,0
c4037bc19d16c40d8d8696fffd88a4e47560983b,0.0,94,2023-04-18 17:33:32,941448d831461052b3207d1afff276cf1d6e522c,"This actually looks really awesome; I love the design of Dracula. The fact that they are stuck on the ship is very foreboding, so nice atmosphere.",0
d444e6e1d745d3d82aea51ada62ff6d81e271ae1,2.0,77,2023-04-14 05:55:00,ecc7df2a497e82d6df5a5303bfdabd0236f4139f,"This is one of the only trailers I've watched in the past few years that actually intrigued me. I hate how Dracula has become a parody in pop culture, it's exciting to see him actually portrayed as he was in the book. Terrifying and not something you should mess with.",0
cbc3ab5ba7d4409580c3eb3597b2e336b51e0adf,2.0,72,2023-04-19 19:18:20,bd91fd6519e79ab1db984c5a1474b25e9f5049ba,Brilliant idea for a movie. Doesn't matter that we know the ultimate fate of the crew from Bram Stoker's masterpiece. There have been many films based on actual historical events where the ending is no secret. We're not as interested in the ship's arrival as we are of its journey. Looks like it's gonna be one hell of a ride (no pun intended.) Haven't looked forward to a new release as much as I am this one in a very long time. Can't wait!,0
3c35ec1f71dd152786c31036b318be8aa385e28b,0.0,56,2023-05-14 01:51:30,e4236ad18b040b12865915edad2f0ac5d9208fda,"I’m so excited for this movie. I’m reading for the first time the Dracula novel and I just finished this chapter, I can’t wait to see what they do with it. Very nice detail that the date from when the film will be released is the same date when the chapter ends. I love it.",0
08be229de87cc2a4d726fa6597a2ca702ace1cc9,4.0,53,2023-04-13 16:41:32,30441a6d482eef832fdfbf887a14c6a4b0684d4f,"Finally, a real ""Dracula"" movie in which Dracula is depicted as the unstoppable monster & bogyman that he truly is. This looks & feels like a real horror movie. This is basically ""The Thing"" & ""Aliens"" at sea, only its a Universal Moster Movie. With any luck this could end up being like ""The Invisible Man"" movie from 3 years ago which successfully rebooted Universal's Monster Verse. Really looking forward to this.",0
d48e7951fe7a209b05bd767484bdfecf335eac78,9.0,52,2023-04-13 15:13:31,7997f176722c8f959c747108c24635df1a7b81fc,Finally a vampire movie using smashing pumpkins lol actually looks pretty good unfortunately anyone who knows the dracula story knows nobody lives on the boat,0
8cd31606f5aba9e867dde5e8cb150e6e5aa337e9,4.0,49,2023-06-30 19:57:01,ce53e96e84b2ab1ef7f247ba9c1845dd7dc5cc22,This is the first movie in a long time that I'd be willing to go to a theater and pay money to see.,0
dfdb8b2afcbae04323aad2053701903f88a9e0e6,4.0,45,2023-04-13 15:36:54,8483b6a783486badee78985ada3515f11111fa96,I really like the look of Dracula here 🦇🦇🦇,0
ba23a271a8ac105622489368e05159ec643d2797,0.0,43,2023-04-13 15:45:05,32381995f246b5e1ab37cfdedf500465fc11d931,"Thanks, Universal and Dreamworks, for having faith in movies like this.",0
