id,replyCount,likeCount,publishedAt,authorName,text,isReply
60d7516d7612b47213ec935a35927e9133b7910d,160.0,3727,2023-02-09 15:07:18,403bedccdda93e6696b2aa9dabaa9b97dd89b9e7,"Ben Affleck, Matt Damon, Chris Tucker, Jason Bateman, Marlon Wayans and Viola Davis... this has got to be one of the most interesting ensemble cast in recent years!",0
c9aeaa82571b49f8c85c77809aedb906588b44e7,44.0,1602,2023-02-09 16:09:04,94c9ea1959c53d877db2e04373853e2766f48cde,The trailer was awesome. Ben Affleck never disappoints as a director ❤️,0
74fcecda2e8f6ef8513cf76a4ace044629f49d49,37.0,1589,2023-02-09 18:25:15,1e699bca3dd81c9dd437937f748cf5ecf3db451f,Seeing Ben and Matt together in movies together have a different feeling. Ben as a director is definitely a W.,0
17ba6340b3f1dfd1d7782b15f840428107a556a7,27.0,1139,2023-02-09 20:18:14,42cbccdbc96b82d29b052d19c33ee768cd46bae1,"This cast is gonna go places, I can just feel it!",0
497b9a3ad714af08ee519cb9cad1a925c6571b73,33.0,862,2023-02-10 00:15:01,3d6ad1508b9c10c5baa2c6f6e99a542ffc58dcbe,"As a kid growing up in Chicago in the 90s, this made me a little emotional. There’s no one like MJ. I’m soooo excited for this ❤",0
a81d32fd76df209cb4f77462c9fb022fed123ede,13.0,749,2023-02-28 18:55:09,937159eae7f4a2fe951a5bb643518bd0ee5e4631,"Wow, what an amazing line: ""A shoe is just a shoe.. until my son steps into it."" That's powerful.",0
4e21d6884656522a77ca89190924909e3b37958c,12.0,521,2023-02-09 15:54:39,ef72c5704ff8604627230197dc7589c7aff9afe2,"As a sneakerhead, and MJ fan, this is everything. I'm there 😁",0
f33cd175c23e515347e7fce6bdf56432d4e0e616,22.0,482,2023-02-09 20:44:11,fdd13ad0e505215da70721d2b879cb5784d46683,"I had the pleasure of seeing MJ live ONCE, and when he was announced it was bigger than any rockstar I have ever seen, I have never heard it that loud in an arena since. It was just insane, then he dropped 50 without much effort",0
5062f626edc8579f147f1c484a5b1a4372303e1a,11.0,468,2023-04-10 04:14:41,3382306e80870b026b248f9f9ed6a4968c6e9085,"MJ had 2 numbers in his career, 45 and 23. AIR was released 4/5/23. I saw the movie today and it's been a while since I felt this good leaving a theater. I've been thinking about it all day and it's made me feel more uplifted. I also didn't expect such an amazing soundtrack, probably one of my favorites of all time. They even have Tangerine Dream who composed a lot of 80's soundtracks. The movie opens with a montage of 1984 including Ghostbusters and Beverly Hills Cop clips while 'Money For Nothing' by Dire Straits plays. Ben Affleck and Matt Damon work great together like always, and Ben wanted Chris Tucker to play Howard White who Chris happened to know. So Ben basically let Chris write his own role because they believe in working in a friendly environment where everyone cooperates, and it certainly shows in this movie. This movie's acting, directing, and soundtrack was so good I'm thinking of seeing it again this week.",0
4bceb6cfc04ab87e661fcabfc0a44dac48dd47d4,25.0,428,2023-02-15 10:14:49,5f09dbd9054b9eca0e2a0f4a2bb41a7a1a155b1c,"MJ was bigger than life. In an era with no Internet, smartphones, social media, instant messages and videos, a basketball player was the most popular human on the planet.",0
